SKU,START_DATE,END_DATE,DATE_QUALIFIER,DISCONTINUED,BRAND,PRODUCT_GROUP1,PRODUCT_GROUP2,PRODUCT_GROUP3,PRODUCT_GROUP4,PRODUCT_GROUP1_QTY,PRODUCT_GROUP2_QTY,PRODUCT_GROUP3_QTY,PRODUCT_GROUP4_QTY,DEPARTMENT1,ROOM1,ROOM2,ROOM3,ROOM4,ROOM5,ROOM6,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5,CATEGORY6,COLLECTION,FINISH1,FINISH2,FINISH3,MATERIAL,MOTION_TYPE1,MOTION_TYPE2,SECTIONAL,TYPE1,SUBTYPE1A,SUBTYPE1B,TYPE2,SUBTYPE2A,SUBTYPE2B,TYPE3,SUBTYPE3A,SUBTYPE3B,STYLE,SUITE,COUNTRY_OF_ORIGIN,MADE_IN_USA,BED_SIZE1,FEATURES1,TABLE_TYPE,SEAT_TYPE,WIDTH,DEPTH,HEIGHT,LENGTH,INSIDE_WIDTH,INSIDE_DEPTH,INSIDE_HEIGHT,WEIGHT,VOLUME,DIAMETER,ARM_HEIGHT,SEAT_DEPTH,SEAT_HEIGHT,SEAT_WIDTH,HEADBOARD_HEIGHT,FOOTBOARD_HEIGHT,NUMBER_OF_DRAWERS,NUMBER_OF_LEAVES,NUMBER_OF_SHELVES,CARTON_WIDTH,CARTON_DEPTH,CARTON_HEIGHT,CARTON_WEIGHT,CARTON_VOLUME,CARTON_LENGTH,PHOTO1,PHOTO2,PHOTO3,PHOTO4,PHOTO5,PHOTO6,PHOTO7,PHOTO8,PHOTO9,PHOTO10,INFO1,INFO2,INFO3,INFO4,INFO5,DESCRIPTION,PRODUCT_DESCRIPTION,SPECIFICATIONS,CONSTRUCTION,COLLECTION_FEATURES,WARRANTY,ADDITIONAL_INFORMATION,DISCLAIMER,VIEWTYPE,ITEM_URL
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Cleveland-beauty-01.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Cleveland-CLV5204-4-09.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Cleveland-CLV5204-3-08.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Cleveland-CLV5204-05.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Cleveland-CLV5204-2-06.jpg,,,,,,,,,,,Cleveland,,,,,,,,,https://www.mavinfurniture.com/products/chairs/cleveland/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Classic-Shaker-beauty-03.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Classic-Shaker-CSH0304-4-11.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Classic-Shaker-CSH0304-3-08.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Classic-Shaker-CSH0302-2-10.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Classic-Shaker-CSH0302-07.jpg,,,,,,,,,,,Classic Shaker,,,,,,,,,https://www.mavinfurniture.com/products/chairs/classic-shaker/
,,,,,,,,,,,,,,,,,,,,,Occasional Collection,,,,,,Occasional Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/SAYBROOK_GROUP_SHOT.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice03_SaybrookExecutiveDeskFront_7200px.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice03_SaybrookConsoleTable_7200px.jpg,https://www.mavinfurniture.com/wp-content/uploads/20X24_SAYBROOK_CHAIRSIDE_CHEST_SILO_HO.jpg,https://www.mavinfurniture.com/wp-content/uploads/20X24_SAYBROOK_CHAIRSIDE_CHEST_SILO_ALT.jpg,https://www.mavinfurniture.com/wp-content/uploads/24__SAYBROOK_END_TABLE_SILO_HO.jpg,https://www.mavinfurniture.com/wp-content/uploads/24__SAYBROOK_END_TABLE_SILO_ALT.jpg,https://www.mavinfurniture.com/wp-content/uploads/42_-_SAYBROOK_SQ_HO.jpg,https://www.mavinfurniture.com/wp-content/uploads/42_-_SAYBROOK_SQ_ALT.jpg,https://www.mavinfurniture.com/wp-content/uploads/54X-30-_SAYBROOK_-REC_-SILO_HO.jpg,,,,,,Saybrook Occasionals,,,,,,,,,https://www.mavinfurniture.com/products/tables/saybrook/
,,,,,,,,,,,,,,,,,,,,,Occasional Collection,,,,,,Occasional Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/MV_Occasional_Toulon_view01.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_Occasional_Toulon_view02-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_Occasional_Toulon_view03-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_Occasional_Toulon_view04.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_Occasional_Toulon_view05.2-extended.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_Occasional_Toulon_view05.2.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_Occasional_Toulon_view07-mirrored.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_Occasional_Toulon_view07.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_Occasional_Toulon_view08B.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_Occasional_Toulon_view09.jpg,,,,,,Toulon Occasionals,,,,,,,,,https://www.mavinfurniture.com/products/tables/toulon/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/12/austin_server_silo_ho-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/12/boulder_table_grace_austin_rs-2.jpg,,,,,,,,,,,,,,Austin,,,,,,,,,https://www.mavinfurniture.com/products/cases/austin/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-alex-beauty-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/lexingtonLEXINGTON_BUFFET_HUTCHSILO_HO-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/lexington134593LEXINGTON_BUFFET_HUTCH1-hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/lexington110845LEXINGTON_BUFFET3-hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/lexington28388LEXINGTON_BUFFET2-hi.jpg,,,,,,,,,,,Lexington,,,,,,,,,https://www.mavinfurniture.com/products/cases/lexington/
,,,,,,,,,,,,,,,,,,,,,Occasional Collection,,,,,,Occasional Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/Marco-Occasionals-Chairside-Drawers-copy.webp,https://www.mavinfurniture.com/wp-content/uploads/MARCO_TABLE_WS_1.jpg,https://www.mavinfurniture.com/wp-content/uploads/MARCO_TABLE_WS_2.jpg,https://www.mavinfurniture.com/wp-content/uploads/MARCO_TABLE_WS_3.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_Occasional_Vignette_Marco.jpg,https://www.mavinfurniture.com/wp-content/uploads/Marco-Chairside-Table_Rustic-Cherry_400Belair_Front.jpg,https://www.mavinfurniture.com/wp-content/uploads/Marco-Chairside-Table_Rustic-Cherry_400Belair_Angled.jpg,,,,,,,,,Marco Occasionals,,,,,,,,,https://www.mavinfurniture.com/products/tables/marco/
,,,,,,,,,,,,,,,,,,,,,Occasional Collection,,,,,,Occasional Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/SOUTHPORT_TABLE_GROUP_SHOT-drawers-addition-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/SOUTHPORT_TABLES-_WS-4.jpg,https://www.mavinfurniture.com/wp-content/uploads/SOUTHPORT_TABLE_GROUP_SHOT-drawers-addition-3.jpg,https://www.mavinfurniture.com/wp-content/uploads/SOUTHPORT_36-X-36_COFFEE_SILO_HO.jpg,https://www.mavinfurniture.com/wp-content/uploads/SOUTHPORT_36-X-36_COFFEE_SILO_ALT.jpg,https://www.mavinfurniture.com/wp-content/uploads/SOUTHPORT_20X24_END_TABLE_SILO_ALT.jpg,https://www.mavinfurniture.com/wp-content/uploads/Sout-Port-Chairside-Table_R-Cherry_404Brindle_Angle_rev04.jpg,https://www.mavinfurniture.com/wp-content/uploads/Sout-Port-Chairside-Table_R-Cherry_404Brindle_Front_rev00.jpg,https://www.mavinfurniture.com/wp-content/uploads/South-Port-Sofa-Table_Maple_29PAsh_Angle.jpg,https://www.mavinfurniture.com/wp-content/uploads/South-Port-Sofa-Table_Maple_29PAsh_Front.jpg,,,,,,South Port Occasionals,,,,,,,,,https://www.mavinfurniture.com/products/tables/south-port/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/4272_COSMO_DINING_RS.jpg,https://www.mavinfurniture.com/wp-content/uploads/4272_COSMO_DINING_WS_2.jpg,https://www.mavinfurniture.com/wp-content/uploads/TOULON_SERVER_SILO_HO.jpg,https://www.mavinfurniture.com/wp-content/uploads/TOULON_SERVER_SILO_ALT.jpg,,,,,,,,,,,,Toulon Server,,,,,,,,,https://www.mavinfurniture.com/products/cases/toulon/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/STELLA_PARKERSERVER_RS.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/parker-server.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/parker104975PARKER_SERVER_SILO_ALT_hi-2.jpg,,,,,,,,,,,,,Parker,,,,,,,,,https://www.mavinfurniture.com/products/cases/parker/
,,,,,,,,,,,,,,,,,,,,,Home Office Collection,,,,,,Home Office Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_SaybrookExecutive_view03-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_SaybrookExecutive_view02-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_SaybrookExecutive_view01-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_SaybrookExecutive_view02D-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_SaybrookExecutive_view02B-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_SaybrookExecutive_view02C-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_Marco_view04-extended-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_Marco_view01-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_Atwood_view04-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_Atwood_view03-1.jpg,,,,,,Bookcases,,,,,,"Our Bookcasesâ€™ adjustable shelves offer versatility, allowing you to customize the display to suit your evolving collectiona and aesthetic preferences.",,,https://www.mavinfurniture.com/products/tables/bookcases/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/rialto46407RIALTO_SERVER_VIGN_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/rialtoRIALTO_SERVER_SILO-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/rialto29254RIALTO_SERVER4-hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/rialto89290RIALTO_SERVER3-hi.jpg,,,,,,,,,,,,Rialto,,,,,,,,,https://www.mavinfurniture.com/products/cases/rialto/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Hudson-beauty-06.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/cosmoCOSMO_SILO-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/cosmo34959COSMO_SILO_ALT_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/cosmo139590CosmoDisplay-Hi-Edit.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/cosmo75848C_DIS_M-CosmoSILO_ALT-Hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Gia-beauty-02.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/cosmoCosmo-Server-1.jpg,,,,,,,,,Cosmo Server,,,,,,,,,https://www.mavinfurniture.com/products/cases/cosmo-server/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-blair-beauty.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chair-blair-BLR5304-3.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chair-blair-BLR5304-4.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chair-blair-BLR5302.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chair-blair-BLR5302-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chair-blair-BLR5304-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chair-blair-BLR5304.jpg,,,,,,,,,Blair,,,,,,,,,https://www.mavinfurniture.com/products/chairs/blair/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Hannah-beauty-02.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/jamestown96120jamestownbuffet-Hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/jamestown123759J_BUF_M_SILO-Hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/jamestown69942J_BUF-M-SILO_ALT-Hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/jamestownJamestown-Hutch-Buffet-1.jpg,,,,,,,,,,,Jamestown Buffet,,,,,,,,,https://www.mavinfurniture.com/products/cases/jamestown/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/38X84_TABLE_RS-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/38X84_TABLE_WS_1.jpg,,,,,,,,,,,,,,Wexford,,,,,,,,,https://www.mavinfurniture.com/products/chairs/wexford/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-brinkley-beauty.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-brinkley-BNK5804-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-brinkley-BNK5804.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-brinkley-BNK5802-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-brinkley-BNK5802.jpg,,,,,,,,,,,Brinkley,,,,,,,,,https://www.mavinfurniture.com/products/chairs/brinkley/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-bently-beauty.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-bently-bty0502-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-bently-bty0502-3.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-bently-bty0504-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-bently-bty0504-3.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-bently-bty0504.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-bently-bty0502.jpg,,,,,,,,,Bently,,,,,,,,,https://www.mavinfurniture.com/products/chairs/bently/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/MV_DiningRoom_Dutton_view01.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_DiningRoom_Dutton_view02.jpg,https://www.mavinfurniture.com/wp-content/uploads/Dutton-Caster-Chair_Qt-SawOak_402-Mocha_2408-Cascade_Front.jpg,https://www.mavinfurniture.com/wp-content/uploads/Dutton-Caster-Chair_Qt-SawOak_402-Mocha_2408-Cascade_Angle.jpg,,,,,,,,,,,,Dutton,,,,,,,,,https://www.mavinfurniture.com/products/chairs/dutton/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-aspen-beauty-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/highland99958H_HUT_BUF_C_SILOedit1_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/highland105020HIGHLANDBUFFETHUTCH6lights-hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/highland127753HIGHLANDBUFFETHUTCH4lights-hi.jpg,,,,,,,,,,,,Highland Buffet,,,,,,,,,https://www.mavinfurniture.com/products/cases/highland/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/6060_DINING_WS_2.jpg,https://www.mavinfurniture.com/wp-content/uploads/6060_DINING_WS-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/6060_DINING_RS.jpg,https://www.mavinfurniture.com/wp-content/uploads/6060_DINING_DETAILS_1.jpg,https://www.mavinfurniture.com/wp-content/uploads/CANTEBURY_CHAIR_SILO_HO.jpg,https://www.mavinfurniture.com/wp-content/uploads/CANTEBURY_CHAIR_SILO_ALT.jpg,,,,,,,,,,Canterbury,,,,,,,,,https://www.mavinfurniture.com/products/chairs/canterbury/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Weston-beauty-09.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Weston-WES6802-2-16.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Weston-WES6802-15.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/CHAIRS-WESTON-89225WESTON_SIDE_SILO_3-4_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/CHAIRS-WESTON-34982WESTON_SIDE_SILO_HO_hi.jpg,,,,,,,,,,,Weston,,,,,,,,,https://www.mavinfurniture.com/products/chairs/weston/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Rochester-beauty-03.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Rochester-RCH1204-2-07.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Rochester-RCH1204-3-08.jpg,,,,,,,,,,,,,Rochester,,,,,,,,,https://www.mavinfurniture.com/products/chairs/rochester/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Dexter-DEX5104-01.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Dexter-DEX5104-2-02.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Dexter-DEX5104-3-07.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Dexter-DEX5104-4-08.jpg,https://www.mavinfurniture.com/wp-content/uploads/Dexter_Concave_Harrison_Dara-com-fabric-full.webp,,,,,,,,,,,Dexter,,,,,,,,,https://www.mavinfurniture.com/products/chairs/dexter/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Norwalk-beauty-04.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Norwalk-NOR7114-02.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Norwalk-NOR7114-2-03.jpg,,,,,,,,,,,,,Norwalk,,,,,,,,,https://www.mavinfurniture.com/products/chairs/norwalk/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/Dallas_Cosmo_Tropez_Toulon.jpg,https://www.mavinfurniture.com/wp-content/uploads/4272_COSMO_DINING_WS_wDallas_2.jpg,https://www.mavinfurniture.com/wp-content/uploads/4272_COSMO_DINING_WS_wDallas_1.jpg,https://www.mavinfurniture.com/wp-content/uploads/th-Dallas-8214-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/th-Dallas-8212-2-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/Dallas_Sidechair_Rye_Front.jpg,https://www.mavinfurniture.com/wp-content/uploads/Dallas_Sidechair_Rye_Angle.jpg,,,,,,,,,Dallas,,,,,,,,,https://www.mavinfurniture.com/products/chairs/dallas/
,,,,,,,,,,,,,,,,,,,,,Bedroom Collections,,,,,,Bedroom Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/84127AmericanCraftsmanPanelBedGroup09433-09230-09201-EDIT2_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/12192109433AmericanCraftsmanPanelbedQurailsilo-EDIT2_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/12711609433AmericanCraftsmanPanelbedQurailsilo-ALT-EDIT2_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/8908909255AmericanCraftsmanArmoire2-hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/11042909270AmericanCraftsmanLingerieChest1-hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/11274609267AmericanCraftsmanChest8-hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/14907609251AmericanCraftsmanDresser509301Mirror-hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/6118409201AmericanCraftsmanNightstand1-hi.jpg,,,,,,,,Adrienne,,,,,,"The timeless craftsman design allows the beauty of the wood to take center stage. The strong lines bring a feeling of luxurious stability to any bedroom. Available in a variety of wood species and finishes, each piece is crafted by skilled artisans to exact specifications. Coordinating nightstands, dressers, mirrors and chests are also available.",,,https://www.mavinfurniture.com/products/bedrooms/american-craftsman/
